0,10000000000
2,10000000000
4,10004444446.66667
6,10013337283.9516
8,10026688400.3302
10,10044513626.38117
12,10066834765.54101
14,10093679658.24911
16,10125082219.42893
18,10161082509.51465
20,10201726839.5527
22,10247067849.99554
24,10297164623.87394
26,10352082835.20126
28,10411894871.66066
30,10476679992.99279
32,10546524526.2794
34,10621522036.36551
36,10701773533.8355
38,10787387722.10619
40,10878481220.8234
42,10975178829.25773
44,11077613831.66414
46,11185928280.47988
48,11300273322.63903
50,11420809571.41385
52,11547707458.07863
54,11681147630.58361
56,11821321402.15061
58,11968431182.22656
60,12122690959.24894
62,12284326838.70559
64,12442658159.67462
66,12597500130.64894
68,12748670132.21673
70,12895988095.35597
72,13039276854.83682
74,13178362474.62175
76,4392787491.540583
78,1464262497.180195
80,488087499.0600652
82,162695833.0200217
84,54231944.34000728
86,18077314.78000243
88,6025771.593334146
90,2008590.531111383
92,669530.177037128
94,223176.7256790428
96,74392.24189301429
98,24797.41396433811
100,8265.804654779371
102,2755.268218259791
104,918.4227394199306
106,306.140913139977
108,102.0469710466591
110,34.01565701555302
112,11.33855233851768
114,3.779517446172561
116,1.259839148724188
118,0.4199463829080627
120,0.139982127636021
