0,10000000000
4,10000000000
8,10017777773.33333
12,10053396543.20197
16,10107014658.09904
20,10178886757.8424
24,10269365755.76938
28,10378905657.16424
32,10508065367.39609
36,10657513412.8471
40,10828033627.45267
44,11020531998.23938
48,11236044628.88075
52,11475746914.29688
56,11740964171.21586
60,12033183729.13988
64,12354068628.58361
68,12661547675.49684
72,12954170105.03653
76,13230525733.94398
80,-4410175244.647991
84,1470058414.882663
88,-490019471.6275542
92,163339823.8758513
96,-54446607.95861706
100,18148869.31953901
104,-6049623.106513001
108,2016541.035504333
112,-672180.3451681105
116,224060.1150560367
120,-74686.70501867886
