0,10000000000
4,10008892842.90092
8,10035618842.64167
12,10080320855.03343
16,10143238394.16018
20,10224709752.20815
24,10325175052.96355
28,10445180216.9605
32,10585381887.16848
36,10746553440.23331
40,10929592098.4651
44,11135527232.17704
48,11365530025.48411
52,11620924568.41205
56,11903200519.36714
60,12214027576.85371
64,12532971229.4954
68,12837401083.70123
72,13125870004.62292
76,3725370380.571333
80,1088482703.788332
84,318034041.0245743
88,92923526.38989618
92,27150495.36494909
96,7932860.785643559
100,2317831.752183921
104,677226.5613376889
108,197872.7812961972
112,57814.68095485595
116,16892.35534071923
120,4935.626457576402
